label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
LANGUAGE,0.7141769528388977,0.6356424689292908,-1.8996793471615092e-07,0.6779190301895142,0.6308436393737793,-0.009211534634232521,0.635082483291626,0.6020835041999817,-0.014373190701007843,0.6033932566642761,0.5862094163894653,-0.02156205289065838,0.5754520893096924,0.5938751697540283,-0.02944195829331875,0.6281921863555908,0.5529079437255859,-0.006744300480931997,0.5893166065216064,0.5148342251777649,-0.024265959858894348,0.5640552043914795,0.48885124921798706,-0.03528706729412079,0.5425267219543457,0.4678388237953186,-0.042574118822813034,0.649697482585907,0.5389458537101746,-0.012413975782692432,0.6284440755844116,0.5219153761863708,-0.043330974876880646,0.6473210453987122,0.5662125945091248,-0.04966479539871216,0.6643339991569519,0.5959917306900024,-0.04563707113265991,0.6753138303756714,0.5302448868751526,-0.020126378163695335,0.6585505604743958,0.5171523690223694,-0.04927334189414978,0.6714526414871216,0.5617536306381226,-0.04254355654120445,0.683250904083252,0.5893053412437439,-0.02914123423397541,0.703421950340271,0.5255172848701477,-0.02858394756913185,0.6862055063247681,0.5022405385971069,-0.04471597447991371,0.6893669366836548,0.5346046090126038,-0.03630794957280159,0.6955997943878174,0.5579711198806763,-0.02542843483388424,0.3213164508342743,0.6215059161186218,-1.2514472302882496e-07,0.36458471417427063,0.5786305665969849,0.0033262958750128746,0.4175666272640228,0.5680235624313354,0.0014788138214498758,0.45565882325172424,0.5515866875648499,-0.000743915035855025,0.4733797311782837,0.5248947143554688,-0.004163732752203941,0.435258150100708,0.6130834221839905,-0.01695907674729824,0.4951062798500061,0.6371540427207947,-0.026074323803186417,0.5280865430831909,0.6568703055381775,-0.02960970066487789,0.5517623424530029,0.6722531914710999,-0.031059270724654198,0.4292241632938385,0.6543527841567993,-0.018296413123607635,0.4635767340660095,0.6563023924827576,-0.02052261121571064,0.45257842540740967,0.6418138146400452,-0.011932670138776302,0.4368061125278473,0.6329200267791748,-0.006264082156121731,0.4145165681838989,0.6881293058395386,-0.01828922890126705,0.44375550746917725,0.6801868677139282,-0.020274970680475235,0.4335373640060425,0.6697503328323364,-0.010839175432920456,0.418047696352005,0.6639256477355957,-0.0045680091716349125,0.39766359329223633,0.7141855359077454,-0.01729622296988964,0.4253948926925659,0.7106289863586426,-0.014399418607354164,0.41692841053009033,0.6983808875083923,-0.0035158838145434856,0.4018743634223938,0.6913721561431885,0.004623549059033394
LANGUAGE,0.705961287021637,0.6284558176994324,-3.4220261113659944e-07,0.6600844264030457,0.6341493129730225,-0.017127281054854393,0.6137073636054993,0.6351359486579895,-0.02732996828854084,0.5801215171813965,0.6249669790267944,-0.034921664744615555,0.5587414503097534,0.6002622246742249,-0.042073365300893784,0.643434464931488,0.6048597693443298,-0.02874673716723919,0.6187077164649963,0.6851919889450073,-0.036964744329452515,0.6261929273605347,0.6904239654541016,-0.04078764468431473,0.6321609616279602,0.6712613105773926,-0.044796522706747055,0.6738044023513794,0.6145679950714111,-0.02836599200963974,0.6391273140907288,0.7077388763427734,-0.03441920503973961,0.650417149066925,0.7021560072898865,-0.037050265818834305,0.6614565253257751,0.681556761264801,-0.043451033532619476,0.6992637515068054,0.6278573870658875,-0.027943212538957596,0.6683400869369507,0.7177321910858154,-0.036238107830286026,0.6831989884376526,0.7105079293251038,-0.03468766808509827,0.696732223033905,0.6902441382408142,-0.036652158945798874,0.7241496443748474,0.644074022769928,-0.028698045760393143,0.7027235627174377,0.712028443813324,-0.03933442756533623,0.7124413251876831,0.711034893989563,-0.03825720399618149,0.7250423431396484,0.6976420283317566,-0.037565771490335464,0.27140718698501587,0.7019973397254944,-5.021598781240755e-08,0.328937828540802,0.744744062423706,-0.006054076366126537,0.3881224989891052,0.7635870575904846,-0.014766206964850426,0.43077051639556885,0.780669093132019,-0.025568291544914246,0.4605739712715149,0.8043915033340454,-0.03578757494688034,0.40981221199035645,0.680181622505188,-0.025669043883681297,0.4570003151893616,0.6473134756088257,-0.04598049074411392,0.4839472770690918,0.622808575630188,-0.05990486592054367,0.5070703029632568,0.5982786417007446,-0.0702550932765007,0.3920803666114807,0.6498532295227051,-0.034311067312955856,0.4075664281845093,0.6897899508476257,-0.05817994475364685,0.3811221718788147,0.7268334627151489,-0.06334923952817917,0.36016610264778137,0.7403799295425415,-0.06550715863704681,0.36426207423210144,0.6331202983856201,-0.043472521007061005,0.37705057859420776,0.6819187998771667,-0.06394249945878983,0.35571324825286865,0.7155243754386902,-0.05680523440241814,0.3393057882785797,0.7231658101081848,-0.04987435042858124,0.33405590057373047,0.626268744468689,-0.05373949930071831,0.3463079333305359,0.6639960408210754,-0.06628267467021942,0.3397577404975891,0.6938153505325317,-0.06083250418305397,0.33422955870628357,0.7036556601524353,-0.05567567050457001
LANGUAGE,0.7050434350967407,0.7774187326431274,2.4553420630013534e-08,0.662452220916748,0.7887777090072632,-0.016853660345077515,0.6215674877166748,0.7682378888130188,-0.027053508907556534,0.592853307723999,0.7675390839576721,-0.03594491258263588,0.5706795454025269,0.7722245454788208,-0.04676799848675728,0.6038928627967834,0.7063583731651306,-0.0369592122733593,0.5640034079551697,0.66063392162323,-0.0632544755935669,0.5328748226165771,0.626663327217102,-0.08254441618919373,0.5087777376174927,0.5988481640815735,-0.09618805348873138,0.6307768225669861,0.6755738854408264,-0.04028261825442314,0.6222904324531555,0.729204535484314,-0.07403635233640671,0.6417152285575867,0.7832310199737549,-0.08221090584993362,0.6565528512001038,0.8105664253234863,-0.08224939554929733,0.6654065847396851,0.664461076259613,-0.0446685291826725,0.6613437533378601,0.7309119701385498,-0.07196726649999619,0.6721908450126648,0.7801521420478821,-0.06624054163694382,0.6790269613265991,0.798999547958374,-0.056820984929800034,0.700496256351471,0.6665905714035034,-0.05101944878697395,0.701374351978302,0.7079083323478699,-0.07243537157773972,0.7025569081306458,0.7575429677963257,-0.06869443506002426,0.7045937776565552,0.7817196846008301,-0.060244880616664886,0.24529743194580078,0.8084008097648621,9.343045803689165e-08,0.2901696562767029,0.7299287915229797,0.0041756159625947475,0.34811708331108093,0.7097000479698181,0.016520023345947266,0.39392203092575073,0.6919872164726257,0.03056873194873333,0.4319249391555786,0.6632179021835327,0.043881505727767944,0.37750115990638733,0.7984561324119568,0.04085730388760567,0.43093881011009216,0.8559403419494629,0.06348498165607452,0.45298856496810913,0.8984727263450623,0.06791820377111435,0.4733136296272278,0.9344809651374817,0.06881891936063766,0.35315749049186707,0.8330771923065186,0.05604209378361702,0.3794730007648468,0.8271344900131226,0.09203489869832993,0.37391558289527893,0.8030571341514587,0.10079917311668396,0.37191587686538696,0.7941889762878418,0.10103477537631989,0.32283931970596313,0.850973904132843,0.07130879908800125,0.3510897159576416,0.8342803716659546,0.10746974498033524,0.3358822464942932,0.8056416511535645,0.11880622059106827,0.3239328861236572,0.8049939274787903,0.12017005681991577,0.29949823021888733,0.8656229972839355,0.08624325692653656,0.32485681772232056,0.8583636283874512,0.11589036136865616,0.3137964606285095,0.8345608115196228,0.13060905039310455,0.30651506781578064,0.831250011920929,0.13745903968811035
LANGUAGE,0.75410395860672,0.7594495415687561,-1.8148975300391612e-07,0.699039101600647,0.6858193874359131,-0.007180781103670597,0.6267606616020203,0.6620046496391296,-0.027309780940413475,0.5723879933357239,0.6530731320381165,-0.0472927950322628,0.5358010530471802,0.6229003071784973,-0.07043705880641937,0.6476767659187317,0.667288601398468,-0.059240713715553284,0.5740017294883728,0.7276122570037842,-0.08800265192985535,0.5309327840805054,0.7668697834014893,-0.10572543740272522,0.49848800897598267,0.7983241081237793,-0.11739549785852432,0.6722123026847839,0.7133188843727112,-0.07021032273769379,0.5777425169944763,0.7850866317749023,-0.09465190768241882,0.5381882786750793,0.8015291094779968,-0.10040942579507828,0.5139099359512329,0.8178645372390747,-0.10667098313570023,0.6967787146568298,0.7669515013694763,-0.0782523974776268,0.6128906011581421,0.8244554996490479,-0.09349172562360764,0.6309370994567871,0.8010203242301941,-0.07572760432958603,0.6571134328842163,0.7784111499786377,-0.06436675786972046,0.7196679711341858,0.8170884847640991,-0.08659903705120087,0.6542048454284668,0.8565531373023987,-0.0999545082449913,0.6653252840042114,0.8380195498466492,-0.08443330973386765,0.6898105144500732,0.8141570091247559,-0.07125084102153778,0.2103942334651947,0.7398404479026794,2.520471582556638e-07,0.2814677953720093,0.7852692008018494,-0.014234312810003757,0.34594470262527466,0.8156893253326416,-0.03961653634905815,0.3948902189731598,0.8507595658302307,-0.0648874044418335,0.4383322298526764,0.8776450157165527,-0.08911214768886566,0.3603053092956543,0.7021632194519043,-0.07769422233104706,0.41796255111694336,0.6780046224594116,-0.12315239012241364,0.4577775001525879,0.6596217155456543,-0.14835460484027863,0.48636630177497864,0.6333541870117188,-0.16306544840335846,0.328229695558548,0.6743191480636597,-0.08996663987636566,0.34794387221336365,0.7553277015686035,-0.1336054801940918,0.32141852378845215,0.8048176765441895,-0.13221441209316254,0.29761025309562683,0.8129937648773193,-0.1268600970506668,0.27942946553230286,0.6697792410850525,-0.10243663936853409,0.2955578863620758,0.7596281170845032,-0.14286895096302032,0.27879104018211365,0.7940788269042969,-0.12767115235328674,0.2650837302207947,0.7839332222938538,-0.11145004630088806,0.23149341344833374,0.6754213571548462,-0.11532377451658249,0.2382034808397293,0.741426408290863,-0.14057061076164246,0.23704665899276733,0.7615691423416138,-0.12927831709384918,0.23607634007930756,0.7450656294822693,-0.1175166517496109
LANGUAGE,0.7424256801605225,0.852901041507721,-1.4204621834323916e-07,0.693961501121521,0.857320249080658,-0.02376698888838291,0.6224544048309326,0.8224669098854065,-0.03573323413729668,0.5686528086662292,0.807485818862915,-0.04673275351524353,0.5212658047676086,0.8191172480583191,-0.05935738980770111,0.6121022701263428,0.7154854536056519,-0.03664768859744072,0.5570662617683411,0.6525853872299194,-0.07015419006347656,0.5148511528968811,0.6038796305656433,-0.09339207410812378,0.48207181692123413,0.5637128353118896,-0.10994218289852142,0.645564615726471,0.6827614307403564,-0.042337238788604736,0.6145949363708496,0.7163037061691284,-0.09088122099637985,0.6449251174926758,0.7971944808959961,-0.09987224638462067,0.6728770136833191,0.8350499868392944,-0.09560532867908478,0.6897677779197693,0.6744168400764465,-0.05099444463849068,0.6685992479324341,0.7229885458946228,-0.09637875109910965,0.690644383430481,0.7974437475204468,-0.08567962050437927,0.7086806297302246,0.8238327503204346,-0.06702809780836105,0.7374850511550903,0.6775192618370056,-0.06151193007826805,0.7169336676597595,0.705615222454071,-0.09387598186731339,0.7215124368667603,0.7685755491256714,-0.08555430918931961,0.7275594472885132,0.7961939573287964,-0.07116176933050156,0.18829993903636932,0.8116352558135986,1.1335755800701008e-07,0.22309595346450806,0.7206131219863892,-0.03397955372929573,0.29694467782974243,0.6844085454940796,-0.04297681897878647,0.35986343026161194,0.6693025827407837,-0.04101439565420151,0.40172427892684937,0.6345824003219604,-0.0382765494287014,0.31614574790000916,0.8077915906906128,-0.05256345123052597,0.3870622515678406,0.873096227645874,-0.06119877099990845,0.41677361726760864,0.925153374671936,-0.06952834874391556,0.43780311942100525,0.9710372090339661,-0.07366714626550674,0.2969236969947815,0.8568712472915649,-0.031012877821922302,0.33769848942756653,0.8637278079986572,-0.03185929358005524,0.33243289589881897,0.8195323944091797,-0.034535061568021774,0.32329636812210083,0.7933314442634583,-0.03943294659256935,0.2742357552051544,0.884210467338562,-0.008297027088701725,0.3159770369529724,0.8688874244689941,-0.0059052882716059685,0.30813273787498474,0.8118951320648193,-0.001883099670521915,0.29858192801475525,0.7823302149772644,-0.0005509085603989661,0.25857579708099365,0.8956137895584106,0.012731973081827164,0.30008751153945923,0.8895854353904724,0.020355412736535072,0.29231685400009155,0.8471789956092834,0.031904276460409164,0.2784319221973419,0.8278440237045288,0.04003256931900978
LANGUAGE,0.7437562346458435,0.7906924486160278,-3.2108172831613047e-07,0.672267496585846,0.7773011326789856,-0.016093913465738297,0.6117265820503235,0.743401825428009,-0.02991180308163166,0.5641194581985474,0.7190454006195068,-0.044798802584409714,0.5198989510536194,0.7066218852996826,-0.05881569907069206,0.6281024813652039,0.6465103030204773,-0.03193657100200653,0.568453311920166,0.6113044619560242,-0.06050128862261772,0.5314472317695618,0.5835739374160767,-0.07667290419340134,0.5026130676269531,0.5576650500297546,-0.08880350738763809,0.6644956469535828,0.6314760446548462,-0.03975053131580353,0.6217689514160156,0.7143382430076599,-0.0807863250374794,0.6326296329498291,0.7681760191917419,-0.08476000279188156,0.6490774154663086,0.7764201164245605,-0.08095104992389679,0.702389657497406,0.6481542587280273,-0.05030351132154465,0.666706383228302,0.7448052763938904,-0.08391006290912628,0.6747184991836548,0.7787492871284485,-0.07036905735731125,0.6859591603279114,0.7693195343017578,-0.055498696863651276,0.7362747192382812,0.68020099401474,-0.06356468051671982,0.7091182470321655,0.7574951648712158,-0.0863136276602745,0.7094331979751587,0.7821795344352722,-0.07929150015115738,0.716840386390686,0.7720292806625366,-0.06902134418487549,0.18791893124580383,0.6897377967834473,8.429484665839482e-08,0.25483080744743347,0.676798403263092,-0.004255207255482674,0.32763227820396423,0.6852802038192749,-0.01864873245358467,0.38283443450927734,0.7102533578872681,-0.032989852130413055,0.427462100982666,0.7173369526863098,-0.04594986513257027,0.33117151260375977,0.6354998350143433,-0.04670196399092674,0.38198763132095337,0.6785458326339722,-0.07874778658151627,0.4146067500114441,0.6988376379013062,-0.09494370967149734,0.44435450434684753,0.7059130668640137,-0.10434205830097198,0.30275076627731323,0.6546299457550049,-0.061272427439689636,0.36747851967811584,0.7517367601394653,-0.09879589080810547,0.3438209891319275,0.747901976108551,-0.09837693721055984,0.32111433148384094,0.7180145382881165,-0.091380774974823,0.26990512013435364,0.6874749064445496,-0.07531866431236267,0.3244419991970062,0.7786583304405212,-0.10437054932117462,0.2998640239238739,0.7662782669067383,-0.0864243358373642,0.28079381585121155,0.7353095412254333,-0.06789358705282211,0.23607376217842102,0.7209612727165222,-0.0897524505853653,0.2781427502632141,0.7903556823730469,-0.10167503356933594,0.26185309886932373,0.7761777639389038,-0.0859520360827446,0.24712568521499634,0.7486410737037659,-0.07250543683767319
LANGUAGE,0.7061139345169067,0.7669469118118286,-2.797281979383115e-07,0.6396679282188416,0.7499831914901733,-0.003296137321740389,0.5900201797485352,0.7250824570655823,-0.010863939300179482,0.5510318279266357,0.7086849808692932,-0.022620003670454025,0.5157498717308044,0.7053143382072449,-0.03490797057747841,0.5959864258766174,0.6376701593399048,-0.004726787097752094,0.5497997999191284,0.6042840480804443,-0.02261696383357048,0.5221119523048401,0.5821237564086914,-0.034821897745132446,0.5000192523002625,0.5593106150627136,-0.043864067643880844,0.6207273006439209,0.624910295009613,-0.014689589850604534,0.579127311706543,0.6624405384063721,-0.045664891600608826,0.5896217226982117,0.7136951088905334,-0.05260990560054779,0.6087603569030762,0.7405758500099182,-0.05132024362683296,0.6461235284805298,0.6310312151908875,-0.02650439739227295,0.6094301342964172,0.6786254644393921,-0.05399371683597565,0.6188138127326965,0.7230907082557678,-0.047484684735536575,0.6346523761749268,0.747031033039093,-0.036562491208314896,0.6719435453414917,0.6485700607299805,-0.03953370824456215,0.6427838802337646,0.6854467391967773,-0.05614897236227989,0.6382312178611755,0.7225719690322876,-0.05141700804233551,0.6427760124206543,0.7462661862373352,-0.0435950793325901,0.2144249975681305,0.6948559880256653,1.3846607771483832e-07,0.2758715748786926,0.6534563899040222,0.0004400183097459376,0.3395684063434601,0.6598716378211975,-0.0052999574691057205,0.3887348175048828,0.6646289825439453,-0.010460405610501766,0.4171408712863922,0.6465147733688354,-0.014949314296245575,0.3324047029018402,0.6818199753761292,-0.027380626648664474,0.39768749475479126,0.7239024639129639,-0.04245442524552345,0.43083512783050537,0.7514699697494507,-0.04966142401099205,0.453825980424881,0.7777239680290222,-0.05248034745454788,0.31609565019607544,0.7242641448974609,-0.032437946647405624,0.38356542587280273,0.7483441829681396,-0.045898228883743286,0.3717140257358551,0.7242419719696045,-0.040437374264001846,0.35079607367515564,0.711851179599762,-0.033677320927381516,0.2969371974468231,0.760590136051178,-0.0357065312564373,0.36215877532958984,0.7844541072845459,-0.04438371583819389,0.348650187253952,0.7607365846633911,-0.030250877141952515,0.32883262634277344,0.7518218159675598,-0.018080193549394608,0.2771530747413635,0.7916364669799805,-0.03866291791200638,0.3239113688468933,0.8126925826072693,-0.036579493433237076,0.31596237421035767,0.7912607192993164,-0.021949997171759605,0.30037426948547363,0.7795701622962952,-0.010291137732565403
BYE,0.8215872049331665,0.5959534645080566,2.614962113511865e-07,0.7835543155670166,0.5436748266220093,-0.00853672157973051,0.7719050049781799,0.48262426257133484,-0.007904686033725739,0.7760450839996338,0.43439429998397827,-0.007680704817175865,0.7750986218452454,0.396299809217453,-0.006734007503837347,0.8020887970924377,0.44788140058517456,0.009021741338074207,0.8103774189949036,0.3884899616241455,0.0023444881662726402,0.8188769817352295,0.3522273302078247,-0.00554232019931078,0.8265612721443176,0.3222208023071289,-0.010960375890135765,0.8280354142189026,0.45319974422454834,0.007156874518841505,0.8364148139953613,0.39085853099823,0.0028118810150772333,0.8421311378479004,0.35267335176467896,-0.004674589727073908,0.846341073513031,0.32213294506073,-0.009864426217973232,0.8503912687301636,0.4666340947151184,0.002554066479206085,0.8576247096061707,0.40976494550704956,-0.0030544809997081757,0.8605583906173706,0.37455183267593384,-0.007627345621585846,0.8624376058578491,0.3469114303588867,-0.010512487962841988,0.8730285167694092,0.48748502135276794,-0.0034872787073254585,0.8800625205039978,0.4449993669986725,-0.008277063257992268,0.8819870352745056,0.417629599571228,-0.00906560942530632,0.8817811608314514,0.39406096935272217,-0.009120426140725613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYE,0.8421461582183838,0.6080814003944397,1.8717319960614986e-07,0.7882146835327148,0.5896497964859009,-0.02259545587003231,0.7482598423957825,0.5415022969245911,-0.03356117382645607,0.7290751934051514,0.4836684465408325,-0.042750369757413864,0.7056940793991089,0.4440533220767975,-0.05132552981376648,0.7524792551994324,0.466715008020401,-0.01709233596920967,0.727853536605835,0.39521700143814087,-0.03183676302433014,0.7153031826019287,0.3530552387237549,-0.04308081045746803,0.70564866065979,0.315280944108963,-0.05162398889660835,0.7785237431526184,0.45152220129966736,-0.01657596416771412,0.7529821395874023,0.37587642669677734,-0.0308902096003294,0.7362751960754395,0.32895901799201965,-0.04263946786522865,0.721299409866333,0.2881808578968048,-0.05093803256750107,0.8064969778060913,0.4501388669013977,-0.019133539870381355,0.7816411256790161,0.3800086975097656,-0.034535765647888184,0.763180673122406,0.3361658751964569,-0.04597415775060654,0.7469472885131836,0.2996968626976013,-0.053122516721487045,0.8384692668914795,0.4586193561553955,-0.02364090271294117,0.8207981586456299,0.4059959650039673,-0.0373804084956646,0.8069168925285339,0.37120938301086426,-0.044977568089962006,0.794151246547699,0.34043169021606445,-0.04977595806121826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYE,0.8620894551277161,0.6452618837356567,-5.833285143808098e-08,0.8185144066810608,0.5782201290130615,0.001080572372302413,0.8049689531326294,0.5127043128013611,0.00938690546900034,0.8062262535095215,0.4643705487251282,0.016036447137594223,0.8074490427970886,0.43034565448760986,0.023687509819865227,0.8297560214996338,0.47246798872947693,0.029096487909555435,0.8394656181335449,0.4140797257423401,0.029685739427804947,0.847121000289917,0.38649019598960876,0.02497539296746254,0.851531445980072,0.3663245737552643,0.021028196439146996,0.8558593988418579,0.4788568913936615,0.025820117443799973,0.8651344180107117,0.4175466299057007,0.02677817828953266,0.870599627494812,0.39262816309928894,0.020093869417905807,0.8709535598754883,0.37430277466773987,0.014719964936375618,0.8806206583976746,0.493976354598999,0.020016930997371674,0.8892571330070496,0.43941232562065125,0.01948927342891693,0.8908079862594604,0.4114387631416321,0.015296428464353085,0.8903837203979492,0.3904626965522766,0.01166496891528368,0.9078320860862732,0.5164245367050171,0.013653011992573738,0.9191483855247498,0.4736410677433014,0.01537319179624319,0.9210517406463623,0.4445081949234009,0.016856873407959938,0.9197396636009216,0.42311039566993713,0.016954222694039345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYE,0.8678898811340332,0.6374956369400024,3.5528245234672795e-07,0.8206223845481873,0.6069581508636475,-0.02268528938293457,0.791749119758606,0.5543465614318848,-0.03487669304013252,0.7822113633155823,0.49713826179504395,-0.04512573778629303,0.7639071345329285,0.45234814286231995,-0.05491652712225914,0.80563884973526,0.48185664415359497,-0.021005095914006233,0.7974779605865479,0.40560105443000793,-0.039621058851480484,0.7937445044517517,0.3582260012626648,-0.054097868502140045,0.7915250062942505,0.3168037533760071,-0.06384803354740143,0.8330187797546387,0.4738757014274597,-0.021269988268613815,0.8245487213134766,0.39327722787857056,-0.037249550223350525,0.8178449273109436,0.3413504362106323,-0.05020486190915108,0.8104698061943054,0.29676124453544617,-0.058867163956165314,0.8615929484367371,0.47899171710014343,-0.024507757276296616,0.8531568050384521,0.4042985439300537,-0.03948574885725975,0.8450316190719604,0.35731789469718933,-0.049188364297151566,0.836654543876648,0.3176756501197815,-0.055200688540935516,0.8922860622406006,0.49466273188591003,-0.0298994742333889,0.8893636465072632,0.43775737285614014,-0.043333496898412704,0.8841666579246521,0.4001502990722656,-0.04957067221403122,0.8773820400238037,0.366769015789032,-0.052859630435705185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYE,0.9298746585845947,0.6523776054382324,3.0685029628330085e-07,0.8916423320770264,0.6014078259468079,-0.010890268720686436,0.8782258629798889,0.5390641689300537,-0.011509034782648087,0.882426917552948,0.49114570021629333,-0.011408921331167221,0.883769690990448,0.4525132477283478,-0.010005904361605644,0.9046867489814758,0.5105346441268921,0.004206355195492506,0.9130330085754395,0.4511863887310028,-0.0018522016471251845,0.9216242432594299,0.4132632315158844,-0.0093207573518157,0.927668035030365,0.38206297159194946,-0.01461485493928194,0.9309753775596619,0.5170614123344421,0.004279807209968567,0.9401918053627014,0.4579772353172302,0.0006766204023733735,0.9446591138839722,0.4205628037452698,-0.006000332534313202,0.9456592798233032,0.3919098973274231,-0.010658897459506989,0.9539974331855774,0.5325652360916138,0.0019394535338506103,0.960493266582489,0.4773828983306885,-0.002453439636155963,0.9610593914985657,0.442565381526947,-0.005893882364034653,0.9598614573478699,0.4170913100242615,-0.008069171570241451,0.9784913659095764,0.5550504326820374,-0.0018868270562961698,0.985852062702179,0.5138079524040222,-0.00579436682164669,0.9861466884613037,0.4863901138305664,-0.005831745453178883,0.9842112064361572,0.46360287070274353,-0.005223737098276615,0.9206491708755493,0.6736651659011841,1.7033133303812065e-07,0.880092978477478,0.6100418567657471,-0.013926476240158081,0.8676363229751587,0.5403679609298706,-0.00912395864725113,0.8726067543029785,0.48618829250335693,-0.0034361272118985653,0.8768667578697205,0.4443480968475342,0.004683142527937889,0.8939182758331299,0.5031119585037231,0.030382508412003517,0.9062251448631287,0.4383358359336853,0.03594202548265457,0.9172595739364624,0.4067171812057495,0.03325710818171501,0.9267703294754028,0.37987184524536133,0.030617190524935722,0.9203454256057739,0.5104851722717285,0.036681998521089554,0.931698739528656,0.44716233015060425,0.04843518137931824,0.9400780200958252,0.4131941795349121,0.046171385794878006,0.9463462829589844,0.3847298324108124,0.04253343865275383,0.942412793636322,0.5259162783622742,0.03834410011768341,0.9531034231185913,0.4714852273464203,0.04758691042661667,0.9569768309593201,0.4386979043483734,0.047094594687223434,0.9621745347976685,0.41378524899482727,0.04470587521791458,0.9669888615608215,0.5463162660598755,0.03722713887691498,0.9768784642219543,0.5078572034835815,0.04702101647853851,0.9807905554771423,0.4821336567401886,0.05238010734319687,0.9838734269142151,0.4607151746749878,0.05471710115671158
BYE,0.9431104063987732,0.685019850730896,-9.073102269496758e-09,0.9270662665367126,0.6092333197593689,-0.004513989668339491,0.8900658488273621,0.5413608551025391,-0.0030008896719664335,0.8592824935913086,0.4913978576660156,-0.003061570692807436,0.8362841010093689,0.4602174460887909,-0.002855698112398386,0.8782637715339661,0.5060743093490601,0.012711605988442898,0.8355273008346558,0.45984160900115967,0.002658652840182185,0.8066983819007874,0.4322790801525116,-0.008844232186675072,0.7852144241333008,0.40657392144203186,-0.016681551933288574,0.8763927221298218,0.5111744403839111,0.00975253339856863,0.8311769962310791,0.46732577681541443,0.0013697838876396418,0.7977181673049927,0.4357326626777649,-0.008460154756903648,0.7711157202720642,0.41270390152931213,-0.015207608230412006,0.8751487135887146,0.526909351348877,0.0043004462495446205,0.8284024000167847,0.4931471347808838,-0.0036611745599657297,0.7983779907226562,0.4653656780719757,-0.008826377801597118,0.7760134339332581,0.44657501578330994,-0.011434926651418209,0.8760532736778259,0.5538318753242493,-0.0024094677064567804,0.8433831334114075,0.5315204858779907,-0.007912922650575638,0.8239654302597046,0.5138851404190063,-0.00920891109853983,0.808181643486023,0.5013185143470764,-0.009056967683136463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
